uid,category,id,name,name_status,complete,issues,type,type_label,seed_id,plant_id,asset_name,price,price_id,required_level,source,image,image_file,image_source_type
item:30304,item,30304,黄金果种子解锁卡,ok,true,,14,unknown,,,Crop_304,0,0,0,ItemInfo,/game-config/seed_images_named/Crop_304_Seed.png,images/item_30304_daa1733fa4.png,local_route
item:40001,item,40001,草莓,ok,true,,6,fruit,,,Crop_1,56,0,38,ItemInfo,/game-config/seed_images_named/20001_%E8%8D%89%E8%8E%93_Crop_1_Seed.png,images/item_40001_62bada5173.png,local_route
item:40002,item,40002,白萝卜,ok,true,,6,fruit,,,Crop_2,2,0,1,ItemInfo,/game-config/seed_images_named/29999_%E7%99%BD%E8%90%9D%E5%8D%9C_Crop_2_Seed.png,images/item_40002_de77ec1e62.png,local_route
item:40003,item,40003,胡萝卜,ok,true,,6,fruit,,,Crop_3,2,0,2,ItemInfo,/game-config/seed_images_named/20003_%E8%83%A1%E8%90%9D%E5%8D%9C_Crop_3_Seed.png,images/item_40003_3bd7efa1a2.png,local_route
item:40004,item,40004,玉米,ok,true,,6,fruit,,,Crop_4,21,0,8,ItemInfo,/game-config/seed_images_named/20004_%E7%8E%89%E7%B1%B3_Crop_4_Seed.png,images/item_40004_d2c23522d4.png,local_route
item:40005,item,40005,土豆,ok,true,,6,fruit,,,Crop_5,22,0,10,ItemInfo,/game-config/seed_images_named/20005_%E5%9C%9F%E8%B1%86_Crop_5_Seed.png,images/item_40005_1a908e26cf.png,local_route
item:40006,item,40006,茄子,ok,true,,6,fruit,,,Crop_6,28,0,14,ItemInfo,/game-config/seed_images_named/20006_%E8%8C%84%E5%AD%90_Crop_6_Seed.png,images/item_40006_4015d15bf2.png,local_route
item:40007,item,40007,番茄,ok,true,,6,fruit,,,Crop_7,32,0,18,ItemInfo,/game-config/seed_images_named/20007_%E7%95%AA%E8%8C%84_Crop_7_Seed.png,images/item_40007_bb601ff4dd.png,local_route
item:40008,item,40008,豌豆,ok,true,,6,fruit,,,Crop_8,35,0,22,ItemInfo,/game-config/seed_images_named/20008_%E8%B1%8C%E8%B1%86_Crop_8_Seed.png,images/item_40008_f7ade8bb60.png,local_route
item:40009,item,40009,辣椒,ok,true,,6,fruit,,,Crop_9,44,0,30,ItemInfo,/game-config/seed_images_named/20009_%E8%BE%A3%E6%A4%92_Crop_9_Seed.png,images/item_40009_66dfe1d44b.png,local_route
item:40010,item,40010,南瓜,ok,true,,6,fruit,,,Crop_10,49,0,34,ItemInfo,/game-config/seed_images_named/20010_%E5%8D%97%E7%93%9C_Crop_10_Seed.png,images/item_40010_0a52b3c97c.png,local_route
item:40011,item,40011,苹果,ok,true,,6,fruit,,,Crop_11,84,0,39,ItemInfo,/game-config/seed_images_named/20011_%E8%8B%B9%E6%9E%9C_Crop_11_Seed.png,images/item_40011_4564c1b628.png,local_route
item:40013,item,40013,葡萄,ok,true,,6,fruit,,,Crop_13,86,0,54,ItemInfo,/game-config/seed_images_named/20013_%E8%91%A1%E8%90%84_Crop_13_Seed.png,images/item_40013_48362af46f.png,local_route
item:40014,item,40014,西瓜,ok,true,,6,fruit,,,Crop_14,70,0,46,ItemInfo,/game-config/seed_images_named/20014_%E8%A5%BF%E7%93%9C_Crop_14_Seed.png,images/item_40014_2fbbe0edb0.png,local_route
item:40015,item,40015,香蕉,ok,true,,6,fruit,,,Crop_15,210,0,48,ItemInfo,/game-config/seed_images_named/20015_%E9%A6%99%E8%95%89_Crop_15_Seed.png,images/item_40015_40937a2946.png,local_route
item:40016,item,40016,菠萝蜜,ok,true,,6,fruit,,,Crop_16,117,0,134,ItemInfo,/game-config/seed_images_named/20016_%E8%8F%A0%E8%90%9D%E8%9C%9C_Crop_16_Seed.png,images/item_40016_e61d93343e.png,local_route
item:40018,item,40018,桃子,ok,true,,6,fruit,,,Crop_18,78,0,50,ItemInfo,/game-config/seed_images_named/20018_%E6%A1%83%E5%AD%90_Crop_18_Seed.png,images/item_40018_007c28e813.png,local_route
item:40019,item,40019,橙子,ok,true,,6,fruit,,,Crop_19,234,0,52,ItemInfo,/game-config/seed_images_named/20019_%E6%A9%99%E5%AD%90_Crop_19_Seed.png,images/item_40019_51526ac5b1.png,local_route
item:40022,item,40022,鳄梨,ok,true,,6,fruit,,,Crop_22,351,0,138,ItemInfo,/game-config/seed_images_named/20022_%E9%B3%84%E6%A2%A8_Crop_22_Seed.png,images/item_40022_b323b80a65.png,local_route
item:40023,item,40023,石榴,ok,true,,6,fruit,,,Crop_23,96,0,58,ItemInfo,/game-config/seed_images_named/20023_%E7%9F%B3%E6%A6%B4_Crop_23_Seed.png,images/item_40023_4e19aa8794.png,local_route
item:40025,item,40025,银杏树苗,ok,true,,6,fruit,,,Crop_25,240,0,200,ItemInfo,/game-config/seed_images_named/Crop_25_Seed.png,images/item_40025_60d32f550f.png,local_route
item:40026,item,40026,柚子,ok,true,,6,fruit,,,Crop_26,288,0,60,ItemInfo,/game-config/seed_images_named/20026_%E6%9F%9A%E5%AD%90_Crop_26_Seed.png,images/item_40026_32c3ea8f86.png,local_route
item:40027,item,40027,菠萝,ok,true,,6,fruit,,,Crop_27,79,0,62,ItemInfo,/game-config/seed_images_named/20027_%E8%8F%A0%E8%90%9D_Crop_27_Seed.png,images/item_40027_385d836852.png,local_route
item:40029,item,40029,椰子,ok,true,,6,fruit,,,Crop_29,43,0,65,ItemInfo,/game-config/seed_images_named/20029_%E6%A4%B0%E5%AD%90_Crop_29_Seed.png,images/item_40029_7b2f76f4ed.png,local_route
item:40031,item,40031,葫芦,ok,true,,6,fruit,,,Crop_31,261,0,68,ItemInfo,/game-config/seed_images_named/20031_%E8%91%AB%E8%8A%A6_Crop_31_Seed.png,images/item_40031_d4d80097e5.png,local_route
item:40033,item,40033,火龙果,ok,true,,6,fruit,,,Crop_33,287,0,72,ItemInfo,/game-config/seed_images_named/20033_%E7%81%AB%E9%BE%99%E6%9E%9C_Crop_33_Seed.png,images/item_40033_a7c5e2cc3e.png,local_route
item:40034,item,40034,樱桃,ok,true,,6,fruit,,,Crop_34,104,0,74,ItemInfo,/game-config/seed_images_named/20034_%E6%A8%B1%E6%A1%83_Crop_34_Seed.png,images/item_40034_3b821fc886.png,local_route
item:40035,item,40035,荔枝,ok,true,,6,fruit,,,Crop_35,313,0,76,ItemInfo,/game-config/seed_images_named/20035_%E8%8D%94%E6%9E%9D_Crop_35_Seed.png,images/item_40035_3df14d0d82.png,local_route
item:40036,item,40036,箬竹,ok,true,,6,fruit,,,Crop_36,118,0,63,ItemInfo,/game-config/seed_images_named/20036_%E7%AE%AC%E7%AB%B9_Crop_36_Seed.png,images/item_40036_f60ea269b7.png,local_route
item:40037,item,40037,莲藕,ok,true,,6,fruit,,,Crop_37,52,0,23,ItemInfo,/game-config/seed_images_named/20037_%E8%8E%B2%E8%97%95_Crop_37_Seed.png,images/item_40037_885c9dd87a.png,local_route
item:40038,item,40038,木瓜,ok,true,,6,fruit,,,Crop_38,114,0,78,ItemInfo,/game-config/seed_images_named/20038_%E6%9C%A8%E7%93%9C_Crop_38_Seed.png,images/item_40038_cfc63597f8.png,local_route
item:40039,item,40039,杨桃,ok,true,,6,fruit,,,Crop_39,61,0,81,ItemInfo,/game-config/seed_images_named/20039_%E6%9D%A8%E6%A1%83_Crop_39_Seed.png,images/item_40039_25fd32c892.png,local_route
item:40041,item,40041,红玫瑰,ok,true,,6,fruit,,,Crop_41,105,0,24,ItemInfo,/game-config/seed_images_named/20041_%E7%BA%A2%E7%8E%AB%E7%91%B0_Crop_41_Seed.png,images/item_40041_0172c99ffd.png,local_route
item:40042,item,40042,柠檬,ok,true,,6,fruit,,,Crop_42,370,0,84,ItemInfo,/game-config/seed_images_named/20042_%E6%9F%A0%E6%AA%AC_Crop_42_Seed.png,images/item_40042_2f4ebf0e68.png,local_route
item:40043,item,40043,无花果,ok,true,,6,fruit,,,Crop_43,237,0,64,ItemInfo,/game-config/seed_images_named/20043_%E6%97%A0%E8%8A%B1%E6%9E%9C_Crop_43_Seed.png,images/item_40043_1a439103c3.png,local_route
item:40044,item,40044,丝瓜,ok,true,,6,fruit,,,Crop_44,129,0,55,ItemInfo,/game-config/seed_images_named/20044_%E4%B8%9D%E7%93%9C_Crop_44_Seed.png,images/item_40044_9643028541.png,local_route
item:40045,item,40045,猕猴桃,ok,true,,6,fruit,,,Crop_45,47,0,69,ItemInfo,/game-config/seed_images_named/20045_%E7%8C%95%E7%8C%B4%E6%A1%83_Crop_45_Seed.png,images/item_40045_0533b867f5.png,local_route
item:40046,item,40046,爱心果,ok,true,,6,fruit,,,Crop_46,320,0,202,ItemInfo,/game-config/seed_images_named/Crop_46_Seed.png,images/item_40046_28e60201ad.png,local_route
item:40047,item,40047,甘蔗,ok,true,,6,fruit,,,Crop_47,117,0,51,ItemInfo,/game-config/seed_images_named/20047_%E7%94%98%E8%94%97_Crop_47_Seed.png,images/item_40047_09f36bf51e.png,local_route
item:40048,item,40048,杨梅,ok,true,,6,fruit,,,Crop_48,134,0,86,ItemInfo,/game-config/seed_images_named/20048_%E6%9D%A8%E6%A2%85_Crop_48_Seed.png,images/item_40048_cdb275d99c.png,local_route
item:40049,item,40049,花生,ok,true,,6,fruit,,,Crop_49,87,0,66,ItemInfo,/game-config/seed_images_named/20049_%E8%8A%B1%E7%94%9F_Crop_49_Seed.png,images/item_40049_d55d448757.png,local_route
item:40050,item,40050,蘑菇,ok,true,,6,fruit,,,Crop_50,39,0,61,ItemInfo,/game-config/seed_images_named/20050_%E8%98%91%E8%8F%87_Crop_50_Seed.png,images/item_40050_375179c037.png,local_route
item:40051,item,40051,红枣,ok,true,,6,fruit,,,Crop_51,43,0,15,ItemInfo,/game-config/seed_images_named/20051_%E7%BA%A2%E6%9E%A3_Crop_51_Seed.png,images/item_40051_b4d538afdb.png,local_route
item:40052,item,40052,金针菇,ok,true,,6,fruit,,,Crop_52,130,0,67,ItemInfo,/game-config/seed_images_named/20052_%E9%87%91%E9%92%88%E8%8F%87_Crop_52_Seed.png,images/item_40052_7204d0ba15.png,local_route
item:40053,item,40053,桂圆,ok,true,,6,fruit,,,Crop_53,171,0,79,ItemInfo,/game-config/seed_images_named/20053_%E6%A1%82%E5%9C%86_Crop_53_Seed.png,images/item_40053_dc2a51be99.png,local_route
item:40054,item,40054,梨,ok,true,,6,fruit,,,Crop_54,95,0,70,ItemInfo,/game-config/seed_images_named/20054_%E6%A2%A8_Crop_54_Seed.png,images/item_40054_cb24215752.png,local_route
item:40055,item,40055,枇杷,ok,true,,6,fruit,,,Crop_55,52,0,73,ItemInfo,/game-config/seed_images_named/20055_%E6%9E%87%E6%9D%B7_Crop_55_Seed.png,images/item_40055_c3415dfa4e.png,local_route
item:40056,item,40056,哈密瓜,ok,true,,6,fruit,,,Crop_56,123,0,82,ItemInfo,/game-config/seed_images_named/20056_%E5%93%88%E5%AF%86%E7%93%9C_Crop_56_Seed.png,images/item_40056_4aa97eb42c.png,local_route
item:40057,item,40057,芒果,ok,true,,6,fruit,,,Crop_57,67,0,85,ItemInfo,/game-config/seed_images_named/20057_%E8%8A%92%E6%9E%9C_Crop_57_Seed.png,images/item_40057_6ef7b5dcd8.png,local_route
item:40058,item,40058,榴莲,ok,true,,6,fruit,,,Crop_58,201,0,87,ItemInfo,/game-config/seed_images_named/20058_%E6%A6%B4%E8%8E%B2_Crop_58_Seed.png,images/item_40058_e0ea4bc6b1.png,local_route
item:40059,item,40059,大白菜,ok,true,,6,fruit,,,Crop_59,2,0,3,ItemInfo,/game-config/seed_images_named/20059_%E5%A4%A7%E7%99%BD%E8%8F%9C_Crop_59_Seed.png,images/item_40059_83aaa753f0.png,local_route
item:40060,item,40060,水稻,ok,true,,6,fruit,,,Crop_60,14,0,6,ItemInfo,/game-config/seed_images_named/20060_%E6%B0%B4%E7%A8%BB_Crop_60_Seed.png,images/item_40060_21022d1b9d.png,local_route
item:40061,item,40061,小麦,ok,true,,6,fruit,,,Crop_61,15,0,7,ItemInfo,/game-config/seed_images_named/20061_%E5%B0%8F%E9%BA%A6_Crop_61_Seed.png,images/item_40061_e46795ffa2.png,local_route
item:40062,item,40062,四叶草,ok,true,,6,fruit,,,Crop_62,168,0,40,ItemInfo,/game-config/seed_images_named/20062_%E5%9B%9B%E5%8F%B6%E8%8D%89_Crop_62_Seed.png,images/item_40062_0941b20526.png,local_route
item:40063,item,40063,苦瓜,ok,true,,6,fruit,,,Crop_63,234,0,95,ItemInfo,/game-config/seed_images_named/20063_%E8%8B%A6%E7%93%9C_Crop_63_Seed.png,images/item_40063_1889acb3de.png,local_route
item:40064,item,40064,大葱,ok,true,,6,fruit,,,Crop_64,7,0,5,ItemInfo,/game-config/seed_images_named/20064_%E5%A4%A7%E8%91%B1_Crop_64_Seed.png,images/item_40064_ccf9bd1361.png,local_route
item:40065,item,40065,大蒜,ok,true,,6,fruit,,,Crop_65,5,0,4,ItemInfo,/game-config/seed_images_named/20065_%E5%A4%A7%E8%92%9C_Crop_65_Seed.png,images/item_40065_052e82eac1.png,local_route
item:40066,item,40066,鲜姜,ok,true,,6,fruit,,,Crop_66,18,0,9,ItemInfo,/game-config/seed_images_named/20066_%E9%B2%9C%E5%A7%9C_Crop_66_Seed.png,images/item_40066_6738fee47b.png,local_route
item:40067,item,40067,香瓜,ok,true,,6,fruit,,,Crop_67,57,0,77,ItemInfo,/game-config/seed_images_named/20067_%E9%A6%99%E7%93%9C_Crop_67_Seed.png,images/item_40067_832711694b.png,local_route
item:40068,item,40068,冬瓜,ok,true,,6,fruit,,,Crop_68,84,0,97,ItemInfo,/game-config/seed_images_named/20068_%E5%86%AC%E7%93%9C_Crop_68_Seed.png,images/item_40068_764e17d40b.png,local_route
item:40069,item,40069,莴笋,ok,true,,6,fruit,,,Crop_69,180,0,104,ItemInfo,/game-config/seed_images_named/Crop_69_Seed.png,images/item_40069_cf6336913e.png,local_route
item:40070,item,40070,黄豆,ok,true,,6,fruit,,,Crop_70,105,0,47,ItemInfo,/game-config/seed_images_named/20070_%E9%BB%84%E8%B1%86_Crop_70_Seed.png,images/item_40070_9be0d86f04.png,local_route
item:40071,item,40071,小白菜,ok,true,,6,fruit,,,Crop_71,20,0,11,ItemInfo,/game-config/seed_images_named/20071_%E5%B0%8F%E7%99%BD%E8%8F%9C_Crop_71_Seed.png,images/item_40071_6a95fe7245.png,local_route
item:40072,item,40072,榛子,ok,true,,6,fruit,,,Crop_72,259,0,56,ItemInfo,/game-config/seed_images_named/20072_%E6%A6%9B%E5%AD%90_Crop_72_Seed.png,images/item_40072_aa89a6f508.png,local_route
item:40073,item,40073,菠菜,ok,true,,6,fruit,,,Crop_73,28,0,37,ItemInfo,/game-config/seed_images_named/20073_%E8%8F%A0%E8%8F%9C_Crop_73_Seed.png,images/item_40073_9030e6c2d5.png,local_route
item:40074,item,40074,金桔,ok,true,,6,fruit,,,Crop_74,504,0,100,ItemInfo,/game-config/seed_images_named/20074_%E9%87%91%E6%A1%94_Crop_74_Seed.png,images/item_40074_5b9b25a0de.png,local_route
item:40075,item,40075,桑葚,ok,true,,6,fruit,,,Crop_75,185,0,83,ItemInfo,/game-config/seed_images_named/20075_%E6%A1%91%E8%91%9A_Crop_75_Seed.png,images/item_40075_f79b06b8f0.png,local_route
item:40076,item,40076,山竹,ok,true,,6,fruit,,,Crop_76,434,0,92,ItemInfo,/game-config/seed_images_named/20076_%E5%B1%B1%E7%AB%B9_Crop_76_Seed.png,images/item_40076_ef4eff90a6.png,local_route
item:40077,item,40077,蓝莓,ok,true,,6,fruit,,,Crop_77,144,0,90,ItemInfo,/game-config/seed_images_named/20077_%E8%93%9D%E8%8E%93_Crop_77_Seed.png,images/item_40077_c433d04753.png,local_route
item:40078,item,40078,杏子,ok,true,,6,fruit,,,Crop_78,252,0,99,ItemInfo,/game-config/seed_images_named/20078_%E6%9D%8F%E5%AD%90_Crop_78_Seed.png,images/item_40078_f9c5bc0774.png,local_route
item:40079,item,40079,番石榴,ok,true,,6,fruit,,,Crop_79,402,0,88,ItemInfo,/game-config/seed_images_named/20079_%E7%95%AA%E7%9F%B3%E6%A6%B4_Crop_79_Seed.png,images/item_40079_a7401cfb50.png,local_route
item:40080,item,40080,月柿,ok,true,,6,fruit,,,Crop_80,342,0,80,ItemInfo,/game-config/seed_images_named/20080_%E6%9C%88%E6%9F%BF_Crop_80_Seed.png,images/item_40080_8c9f1ccefd.png,local_route
item:40083,item,40083,红毛丹,ok,true,,6,fruit,,,Crop_83,90,0,102,ItemInfo,/game-config/seed_images_named/20083_%E7%BA%A2%E6%AF%9B%E4%B8%B9_Crop_83_Seed.png,images/item_40083_8d74da6e64.png,local_route
item:40084,item,40084,芭蕉,ok,true,,6,fruit,,,Crop_84,270,0,106,ItemInfo,/game-config/seed_images_named/20084_%E8%8A%AD%E8%95%89_Crop_84_Seed.png,images/item_40084_2aae56b526.png,local_route
item:40085,item,40085,番荔枝,ok,true,,6,fruit,,,Crop_85,96,0,110,ItemInfo,/game-config/seed_images_named/20085_%E7%95%AA%E8%8D%94%E6%9E%9D_Crop_85_Seed.png,images/item_40085_92397f6f0a.png,local_route
item:40086,item,40086,橄榄,ok,true,,6,fruit,,,Crop_86,289,0,114,ItemInfo,/game-config/seed_images_named/20086_%E6%A9%84%E6%A6%84_Crop_86_Seed.png,images/item_40086_e3690ccf80.png,local_route
item:40087,item,40087,百香果,ok,true,,6,fruit,,,Crop_87,103,0,118,ItemInfo,/game-config/seed_images_named/20087_%E7%99%BE%E9%A6%99%E6%9E%9C_Crop_87_Seed.png,images/item_40087_2062661844.png,local_route
item:40088,item,40088,灯笼果,ok,true,,6,fruit,,,Crop_88,309,0,122,ItemInfo,/game-config/seed_images_named/20088_%E7%81%AF%E7%AC%BC%E6%9E%9C_Crop_88_Seed.png,images/item_40088_a18f9ccc50.png,local_route
item:40089,item,40089,芦荟,ok,true,,6,fruit,,,Crop_89,109,0,126,ItemInfo,/game-config/seed_images_named/20089_%E8%8A%A6%E8%8D%9F_Crop_89_Seed.png,images/item_40089_b31f08f257.png,local_route
item:40090,item,40090,薄荷,ok,true,,6,fruit,,,Crop_90,329,0,130,ItemInfo,/game-config/seed_images_named/20090_%E8%96%84%E8%8D%B7_Crop_90_Seed.png,images/item_40090_18a30c0df8.png,local_route
item:40091,item,40091,山楂,ok,true,,6,fruit,,,Crop_91,148,0,36,ItemInfo,/game-config/seed_images_named/20091_%E5%B1%B1%E6%A5%82_Crop_91_Seed.png,images/item_40091_3c6cb318bd.png,local_route
item:40092,item,40092,稀世琉璃果,ok,true,,6,fruit,,,Crop_92,2473,0,91,ItemInfo,/game-config/seed_images_named/Crop_92_Seed.png,images/item_40092_22c19f5018.png,local_route
item:40095,item,40095,栗子,ok,true,,6,fruit,,,Crop_95,144,0,59,ItemInfo,/game-config/seed_images_named/20095_%E6%A0%97%E5%AD%90_Crop_95_Seed.png,images/item_40095_aed5642a27.png,local_route
item:40096,item,40096,生菜,ok,true,,6,fruit,,,Crop_96,25,0,12,ItemInfo,/game-config/seed_images_named/20096_%E7%94%9F%E8%8F%9C_Crop_96_Seed.png,images/item_40096_ae397f6c13.png,local_route
item:40097,item,40097,黄瓜,ok,true,,6,fruit,,,Crop_97,66,0,31,ItemInfo,/game-config/seed_images_named/20097_%E9%BB%84%E7%93%9C_Crop_97_Seed.png,images/item_40097_f2e0f5f697.png,local_route
item:40098,item,40098,花菜,ok,true,,6,fruit,,,Crop_98,48,0,19,ItemInfo,/game-config/seed_images_named/20098_%E8%8A%B1%E8%8F%9C_Crop_98_Seed.png,images/item_40098_e66d03c843.png,local_route
item:40099,item,40099,油菜,ok,true,,6,fruit,,,Crop_99,14,0,13,ItemInfo,/game-config/seed_images_named/20099_%E6%B2%B9%E8%8F%9C_Crop_99_Seed.png,images/item_40099_0c26111f10.png,local_route
item:40100,item,40100,竹笋,ok,true,,6,fruit,,,Crop_100,39,0,49,ItemInfo,/game-config/seed_images_named/20100_%E7%AB%B9%E7%AC%8B_Crop_100_Seed.png,images/item_40100_b9349fc1e9.png,local_route
item:40101,item,40101,薰衣草,ok,true,,6,fruit,,,Crop_101,372,0,146,ItemInfo,/game-config/seed_images_named/Crop_101_Seed.png,images/item_40101_6ba80b189c.png,local_route
item:40102,item,40102,马蹄莲,ok,true,,6,fruit,,,Crop_102,745,0,148,ItemInfo,/game-config/seed_images_named/Crop_102_Seed.png,images/item_40102_fb9132d3d1.png,local_route
item:40103,item,40103,天香百合,ok,true,,6,fruit,,,Crop_103,24,0,33,ItemInfo,/game-config/seed_images_named/20103_%E5%A4%A9%E9%A6%99%E7%99%BE%E5%90%88_Crop_103_Seed.png,images/item_40103_0140c36920.png,local_route
item:40104,item,40104,非洲菊,ok,true,,6,fruit,,,Crop_104,31,0,41,ItemInfo,/game-config/seed_images_named/20104_%E9%9D%9E%E6%B4%B2%E8%8F%8A_Crop_104_Seed.png,images/item_40104_a202d8cf42.png,local_route
item:40105,item,40105,小雏菊,ok,true,,6,fruit,,,Crop_105,17,0,21,ItemInfo,/game-config/seed_images_named/20105_%E5%B0%8F%E9%9B%8F%E8%8F%8A_Crop_105_Seed.png,images/item_40105_a337d45de8.png,local_route
item:40106,item,40106,郁金香,ok,true,,6,fruit,,,Crop_106,248,0,144,ItemInfo,/game-config/seed_images_named/Crop_106_Seed.png,images/item_40106_d22bab24f9.png,local_route
item:40107,item,40107,仙人掌,ok,true,,6,fruit,,,Crop_107,206,0,101,ItemInfo,/game-config/seed_images_named/Crop_107_Seed.png,images/item_40107_25b145eae8.png,local_route
item:40108,item,40108,铃兰,ok,true,,6,fruit,,,Crop_108,103,0,101,ItemInfo,/game-config/seed_images_named/Crop_108_Seed.png,images/item_40108_7f1d1f0a09.png,local_route
item:40109,item,40109,蝴蝶兰,ok,true,,6,fruit,,,Crop_109,240,0,200,ItemInfo,/game-config/seed_images_named/Crop_109_Seed.png,images/item_40109_707441d514.png,local_route
item:40110,item,40110,满天星,ok,true,,6,fruit,,,Crop_110,39,0,26,ItemInfo,/game-config/seed_images_named/20110_%E6%BB%A1%E5%A4%A9%E6%98%9F_Crop_110_Seed.png,images/item_40110_499b65e457.png,local_route
item:40111,item,40111,粉玫瑰,ok,true,,6,fruit,,,Crop_111,117,0,41,ItemInfo,/game-config/seed_images_named/Crop_111_Seed.png,images/item_40111_8d26a6cfda.png,local_route
item:40112,item,40112,风信子,ok,true,,6,fruit,,,Crop_112,240,0,200,ItemInfo,/game-config/seed_images_named/Crop_112_Seed.png,images/item_40112_3cec86e3b7.png,local_route
item:40113,item,40113,栀子花,ok,true,,6,fruit,,,Crop_113,95,0,61,ItemInfo,/game-config/seed_images_named/Crop_113_Seed.png,images/item_40113_a74e19caec.png,local_route
item:40114,item,40114,蓝玫瑰,ok,true,,6,fruit,,,Crop_114,144,0,81,ItemInfo,/game-config/seed_images_named/Crop_114_Seed.png,images/item_40114_e687f2e57b.png,local_route
item:40115,item,40115,兰花,ok,true,,6,fruit,,,Crop_115,791,0,156,ItemInfo,/game-config/seed_images_named/Crop_115_Seed.png,images/item_40115_ef8e7a4021.png,local_route
item:40116,item,40116,曼陀罗华,ok,true,,6,fruit,,,Crop_116,78,0,93,ItemInfo,/game-config/seed_images_named/20116_%E6%9B%BC%E9%99%80%E7%BD%97%E5%8D%8E_Crop_116_Seed.png,images/item_40116_38e0e20565.png,local_route
item:40118,item,40118,水仙花,ok,true,,6,fruit,,,Crop_118,143,0,61,ItemInfo,/game-config/seed_images_named/Crop_118_Seed.png,images/item_40118_255bac4d93.png,local_route
item:40120,item,40120,蒲公英,ok,true,,6,fruit,,,Crop_120,86,0,16,ItemInfo,/game-config/seed_images_named/20120_%E8%92%B2%E5%85%AC%E8%8B%B1_Crop_120_Seed.png,images/item_40120_aa0ecf7cc0.png,local_route
item:40121,item,40121,蔷薇,ok,true,,6,fruit,,,Crop_121,240,0,200,ItemInfo,/game-config/seed_images_named/Crop_121_Seed.png,images/item_40121_c0878207b0.png,local_route
item:40122,item,40122,丁香花,ok,true,,6,fruit,,,Crop_122,47,0,61,ItemInfo,/game-config/seed_images_named/Crop_122_Seed.png,images/item_40122_c90215b7f5.png,local_route
item:40123,item,40123,海棠花,ok,true,,6,fruit,,,Crop_123,309,0,101,ItemInfo,/game-config/seed_images_named/Crop_123_Seed.png,images/item_40123_196aa36218.png,local_route
item:40124,item,40124,月季花,ok,true,,6,fruit,,,Crop_124,395,0,154,ItemInfo,/game-config/seed_images_named/Crop_124_Seed.png,images/item_40124_a89230a533.png,local_route
item:40126,item,40126,曼珠沙华,ok,true,,6,fruit,,,Crop_126,156,0,94,ItemInfo,/game-config/seed_images_named/20126_%E6%9B%BC%E7%8F%A0%E6%B2%99%E5%8D%8E_Crop_126_Seed.png,images/item_40126_9730e76031.png,local_route
item:40128,item,40128,茉莉花,ok,true,,6,fruit,,,Crop_128,43,0,53,ItemInfo,/game-config/seed_images_named/20128_%E8%8C%89%E8%8E%89%E8%8A%B1_Crop_128_Seed.png,images/item_40128_e8235f49ab.png,local_route
item:40129,item,40129,勿忘我,ok,true,,6,fruit,,,Crop_129,144,0,81,ItemInfo,/game-config/seed_images_named/Crop_129_Seed.png,images/item_40129_9440d18574.png,local_route
item:40130,item,40130,琼花,ok,true,,6,fruit,,,Crop_130,309,0,101,ItemInfo,/game-config/seed_images_named/Crop_130_Seed.png,images/item_40130_e499c8fa13.png,local_route
item:40131,item,40131,六月雪,ok,true,,6,fruit,,,Crop_131,279,0,160,ItemInfo,/game-config/seed_images_named/Crop_131_Seed.png,images/item_40131_c659e0166c.png,local_route
item:40132,item,40132,蓝铃花,ok,true,,6,fruit,,,Crop_132,418,0,162,ItemInfo,/game-config/seed_images_named/Crop_132_Seed.png,images/item_40132_8cf0f194e8.png,local_route
item:40134,item,40134,绿牡丹,ok,true,,6,fruit,,,Crop_134,39,0,41,ItemInfo,/game-config/seed_images_named/Crop_134_Seed.png,images/item_40134_d37a057e2b.png,local_route
item:40135,item,40135,火绒草,ok,true,,6,fruit,,,Crop_135,62,0,42,ItemInfo,/game-config/seed_images_named/20135_%E7%81%AB%E7%BB%92%E8%8D%89_Crop_135_Seed.png,images/item_40135_d21b5cbfdb.png,local_route
item:40136,item,40136,毛蟹爪莲,ok,true,,6,fruit,,,Crop_136,78,0,41,ItemInfo,/game-config/seed_images_named/Crop_136_Seed.png,images/item_40136_11e4fc16b2.png,local_route
item:40139,item,40139,糖槭树花,ok,true,,6,fruit,,,Crop_139,117,0,41,ItemInfo,/game-config/seed_images_named/Crop_139_Seed.png,images/item_40139_c7a93de91e.png,local_route
item:40140,item,40140,象牙红,ok,true,,6,fruit,,,Crop_140,39,0,41,ItemInfo,/game-config/seed_images_named/Crop_140_Seed.png,images/item_40140_3e1720b2a1.png,local_route
item:40141,item,40141,花香根鸢尾,ok,true,,6,fruit,,,Crop_141,93,0,43,ItemInfo,/game-config/seed_images_named/20141_%E8%8A%B1%E9%A6%99%E6%A0%B9%E9%B8%A2%E5%B0%BE_Crop_141_Seed.png,images/item_40141_479074f203.png,local_route
item:40142,item,40142,虞美人,ok,true,,6,fruit,,,Crop_142,187,0,44,ItemInfo,/game-config/seed_images_named/20142_%E8%99%9E%E7%BE%8E%E4%BA%BA_Crop_142_Seed.png,images/item_40142_f4ecb22684.png,local_route
item:40143,item,40143,含羞草,ok,true,,6,fruit,,,Crop_143,59,0,27,ItemInfo,/game-config/seed_images_named/20143_%E5%90%AB%E7%BE%9E%E8%8D%89_Crop_143_Seed.png,images/item_40143_1b3ba73526.png,local_route
item:40144,item,40144,七里香,ok,true,,6,fruit,,,Crop_144,95,0,61,ItemInfo,/game-config/seed_images_named/Crop_144_Seed.png,images/item_40144_4e1b7f9131.png,local_route
